2026-08-16 04:14:16 | INFO     | app.services.prediction_history_service | prediction_history_service.py:361 | Administrative prediction history retrieval started: user_id=None page=1 page_size=10 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-0001 export_id=44827694-c8b3-4bcb-8ae5-eb82acdaa306
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-0001 export_id=cc408d04-1b83-4da6-b339-64fec7310a80
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-0001 export_id=50b5029e-8bbf-4cd2-97a2-7c5aadf1913e
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-0001 export_id=8a74a2b2-16b5-4c83-9184-d65237f7aa7c
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-0001 export_id=27b93148-909d-41c7-a88f-8a4d8507995f
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=b37ed920-c471-4576-8dbe-7932eb2d2c17 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=ff98a0b8-66aa-4790-bd40-0561fa5ff64e record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=a0151407-31c0-4851-bdaf-12db3f8fdab7 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=674ead40-ebdb-44ad-a37d-fdcc8b526203 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=cc9a2b69-11e0-45f7-8527-e9d742285dc9 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=85381c6b-114c-4912-b11a-c0bdb7acdc5b record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=23bf432a-bf5c-4267-a240-c55cbe3f1ca3 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=7492b1bd-40de-4fd6-a367-7b952e6729a3 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=7492b1bd-40de-4fd6-a367-7b952e6729a3 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=584b68a6-da07-4552-91bc-229cd4e1c462 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=584b68a6-da07-4552-91bc-229cd4e1c462 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-nobody filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=user-nobody analytics_id=a071097f-b8ab-45de-83ac-c756d5dc40c7
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-nobody analytics_id=a071097f-b8ab-45de-83ac-c756d5dc40c7 total_predictions=0
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_validator | csv_validator.py:68 | CSV export requested with an empty history collection: user_id=user-nobody
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:101 | CSV export built with empty history collection: user_id=user-nobody export_id=9cac5983-81a1-468f-8dd3-f82fc954dc4a
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-nobody export_id=9cac5983-81a1-468f-8dd3-f82fc954dc4a record_count=0
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=c030f6a8-28c7-4264-bba6-4f5126f21f34 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=c030f6a8-28c7-4264-bba6-4f5126f21f34 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=95fc7371-b66a-476c-92df-f534c89fad28 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=95fc7371-b66a-476c-92df-f534c89fad28 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=549702d1-ea64-4c07-a92d-ea246cc1505d record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=549702d1-ea64-4c07-a92d-ea246cc1505d total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=8121f165-e352-40c4-a101-ca6ac4fd7d7d record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=8121f165-e352-40c4-a101-ca6ac4fd7d7d record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=42d4c7ab-c5cc-4878-bd53-f1c2eb9c8923 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=42d4c7ab-c5cc-4878-bd53-f1c2eb9c8923 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=ef29e2db-85e8-4642-9b3b-889dc531d63a record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=ef29e2db-85e8-4642-9b3b-889dc531d63a record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=e9843662-57c3-48af-9a64-8c3e4a0b46b5 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=e9843662-57c3-48af-9a64-8c3e4a0b46b5 total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=643c2524-837d-4f7f-948e-b6434a1f94e5 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=3b55ed45-837e-44d1-aa30-4b31fe0bd816 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=3b55ed45-837e-44d1-aa30-4b31fe0bd816 total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=498a439e-4b6f-46fd-8fc1-9294bebce4c8 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=498a439e-4b6f-46fd-8fc1-9294bebce4c8 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=74b8af0c-ad75-4385-b874-eb2e5e3c8bdc record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=74b8af0c-ad75-4385-b874-eb2e5e3c8bdc total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_builder | csv_builder.py:123 | CSV export built: user_id=user-0001 export_id=96cca4cb-725a-4276-864a-7553906f0d54 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:184 | CSV export completed: user_id=user-0001 export_id=96cca4cb-725a-4276-864a-7553906f0d54 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=ef506057-1fa8-4841-95ec-884a7d624bde record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:151 | Analytics computation completed: user_id=user-0001 analytics_id=ef506057-1fa8-4841-95ec-884a7d624bde total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=ca989422-8970-4003-9e83-59a6c4faba05 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=ca989422-8970-4003-9e83-59a6c4faba05 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_validator | csv_validator.py:68 | CSV export requested with an empty history collection: user_id=user-0001
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=d3db3e53-f529-4a39-be06-2a76751d595b
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=d74759bf-aade-4338-96a2-6e44c5c0e8b3
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=56d0f8fa-184f-45c3-85ba-a15bc4dbc571
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=b989688e-c101-4907-9543-45c13930778a
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=9b44819b-59a8-4785-a3ab-f60381ac8235
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=c088ad90-fd26-4d80-99ff-ef848acd0565
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-0001 export_id=13b8b67e-be25-4491-b3ca-09f5d5460c37
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=f48383bd-6ad3-4473-bd3f-bf7fcd921510 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=04922ee9-cf3b-4f80-b78a-f036e0971d0e record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=30615659-cc5e-49b7-b803-1788d1ed2912 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=89b296d1-51a3-4e70-9929-a6d739c6ff4b record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=59898ef9-86a8-4a7a-babc-7830b41d4396 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=59898ef9-86a8-4a7a-babc-7830b41d4396 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=61757b90-9806-4977-b728-92115aec7560 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=61757b90-9806-4977-b728-92115aec7560 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-nobody filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:76 | Analytics built with empty history collection: user_id=user-nobody analytics_id=0532c251-5ca3-405f-a645-c024457b6e71
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-nobody analytics_id=0532c251-5ca3-405f-a645-c024457b6e71 total_predictions=0
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_validator | pdf_validator.py:76 | PDF export requested with an empty history collection: user_id=user-nobody
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:126 | PDF export built with empty history collection: user_id=user-nobody export_id=f562bca1-013a-4350-8481-721da8bf8027
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-nobody export_id=f562bca1-013a-4350-8481-721da8bf8027 record_count=0
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=32846e4d-b5e4-4c26-8b27-7eb2010c4ac4 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=32846e4d-b5e4-4c26-8b27-7eb2010c4ac4 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=10be78f9-9ac7-490c-b40e-9b995d9b978d record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=10be78f9-9ac7-490c-b40e-9b995d9b978d record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=0ed80d69-1d7f-4abf-b1a5-5866e1d07237 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=0ed80d69-1d7f-4abf-b1a5-5866e1d07237 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=4ee78492-7897-4692-8f92-e9aeaf2be701 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=4ee78492-7897-4692-8f92-e9aeaf2be701 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=4ce6758f-d0c6-47c4-a53f-6472564a3a36 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=4ce6758f-d0c6-47c4-a53f-6472564a3a36 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=e6434be0-82de-4a1c-a900-ac16b938b6ab record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=e6434be0-82de-4a1c-a900-ac16b938b6ab record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=9e43f09d-27f6-4019-b359-eb0074b69a32 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=9e43f09d-27f6-4019-b359-eb0074b69a32 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=1d4b69e9-a700-4849-b66e-c600b6230aab record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=1d4b69e9-a700-4849-b66e-c600b6230aab record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=d7da8b23-68d3-4e54-9801-6a1d60b41df1 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=d7da8b23-68d3-4e54-9801-6a1d60b41df1 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=b60803a5-1246-4862-af7b-54da133433e1 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=b60803a5-1246-4862-af7b-54da133433e1 record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=ee5850c1-8018-4667-aaef-dc138faf3224 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=ee5850c1-8018-4667-aaef-dc138faf3224 total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=ad5a0104-06f1-4a3f-bd04-827e573d045f record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=a5a09d3a-0de4-4d0b-9d76-21b5855dd97b record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=a5a09d3a-0de4-4d0b-9d76-21b5855dd97b total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=c272f3a3-0e17-4650-af36-f82872e3e195 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=c272f3a3-0e17-4650-af36-f82872e3e195 record_count=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=0693c3ea-8e84-4603-a81a-aadea07968d9 record_count=2
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=0693c3ea-8e84-4603-a81a-aadea07968d9 total_predictions=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_builder | pdf_builder.py:148 | PDF export built: user_id=user-0001 export_id=7171c690-d82f-4c4a-aeea-30a57ada39aa record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:193 | PDF export completed: user_id=user-0001 export_id=7171c690-d82f-4c4a-aeea-30a57ada39aa record_count=2
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_validator | pdf_validator.py:76 | PDF export requested with an empty history collection: user_id=user-0001
2026-08-16 04:14:17 | INFO     | app.services.report_service | report_service.py:119 | Report generation started: user_id=user-0001 format=json filtered=False
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:128 | Analytics computation started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=6aade998-5132-4ab1-abfc-45dd4ddb118b record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=6aade998-5132-4ab1-abfc-45dd4ddb118b total_predictions=1
2026-08-16 04:14:17 | INFO     | app.reports.pdf.pdf_export_service | pdf_export_service.py:162 | PDF export started: user_id=user-0001 filtered=False page_size=a4
2026-08-16 04:14:17 | INFO     | app.reports.analytics.analytics_builder | analytics_builder.py:94 | Analytics built: user_id=user-0001 analytics_id=1ab08823-35b6-40b4-9435-ea2545a44ad1 record_count=1
2026-08-16 04:14:17 | INFO     | app.services.prediction_analytics_service | prediction_analytics_service.py:201 | Analytics computation completed (from pre-fetched history): user_id=user-0001 analytics_id=1ab08823-35b6-40b4-9435-ea2545a44ad1 total_predictions=1
2026-08-16 04:14:17 | INFO     | app.services.report_service | report_service.py:119 | Report generation started: user_id=user-0001 format=json filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.csv.csv_export_service | csv_export_service.py:156 | CSV export started: user_id=user-0001 filtered=False
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:54 | Report built with empty history collection: user_id=user-0001 report_id=08642489-c6fc-42d3-86c4-cf482828e0aa
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:54 | Report built with empty history collection: user_id=user-0001 report_id=7aee6b37-08a0-4802-a341-b30cd85c8454
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:54 | Report built with empty history collection: user_id=user-0001 report_id=6bc7a06a-a3cb-42c0-b3a0-e3b4a6cfab79
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=7bb596d6-15e6-485c-aac7-36e22d756aa5 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=387885ef-57d0-4181-b1c9-f4162d0bc726 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=d4baae24-701e-4a87-abd1-857a3968eaff record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=08e95519-68c9-4e8c-86a2-61b472db7b36 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=26d16889-aaa4-44d2-8b62-fad3139f2a63 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=fe6a0552-5683-4ead-8e59-f960a526de6c record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=4c18c370-3e82-4a3e-ab12-88f07f7e8954 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=461ca508-dbd5-48ba-9a9b-7eca59eba209 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=bb86d625-fc11-4806-94a2-382423105941 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=58a2e399-4ff0-4c66-9ebc-b24e837c55e1 record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=d5edd387-58bd-4639-ad3c-a6aa715d520c record_count=4
2026-08-16 04:14:17 | INFO     | app.reports.builder | builder.py:71 | Report built: user_id=user-0001 report_id=741c9717-562a-4e9c-8347-e35dba88aacf record_count=4
